chrom,start,end,strand,gene_id,gene_name,utr_id
7,30849916,30852432,+,ENSMUSG00000097149,G630030J09Rik,1
7,30861684,30863474,+,ENSMUSG00000097149,G630030J09Rik,2
7,30865256,30865965,+,ENSMUSG00000097149,G630030J09Rik,3
7,30868385,30870632,+,ENSMUSG00000097149,G630030J09Rik,4
7,30871665,30872922,+,ENSMUSG00000097149,G630030J09Rik,5
7,30876388,30877312,+,ENSMUSG00000097149,G630030J09Rik,6
7,30850287,30851374,-,ENSMUSG00000138333,,1
7,30907439,30911196,+,ENSMUSG00000134064,,1
7,31516671,31517588,-,ENSMUSG00000126147,,1
7,31791107,31791965,-,ENSMUSG00000131392,,1
7,31925978,31927023,-,ENSMUSG00000132251,,1
7,31962719,31963484,-,ENSMUSG00000132251,,2
7,32245301,32246237,-,ENSMUSG00000131265,,1
7,32389375,32390095,+,ENSMUSG00002076985,Gm56355,1
7,32616271,32616991,+,ENSMUSG00002076642,Gm56356,1
7,33227658,33228283,+,ENSMUSG00000121415,,1
7,33234752,33235679,-,ENSMUSG00000134978,,1
7,33303223,33304084,-,ENSMUSG00000121416,,1
7,33324260,33325131,-,ENSMUSG00000121416,,2
7,33354209,33354993,+,ENSMUSG00000085312,Gm12763,1
7,33356835,33358997,+,ENSMUSG00000085312,Gm12763,2
7,33507242,33507951,+,ENSMUSG00002075641,Gm56357,1
7,33529151,33530690,-,ENSMUSG00000139040,,1
7,33929545,33931680,-,ENSMUSG00000086526,Gm12762,1
7,33933566,33939932,+,ENSMUSG00000085105,Gm12758,1
7,34023062,34023843,+,ENSMUSG00000128896,,1
7,34032753,34033538,+,ENSMUSG00000128896,,2
7,34093632,34094813,+,ENSMUSG00000086184,Gm12764,1
7,34218931,34220610,+,ENSMUSG00000085124,Gm12766,1
7,34155412,34156298,-,ENSMUSG00000136777,,1
7,34221553,34222257,-,ENSMUSG00000142810,,1
7,34244651,34246534,-,ENSMUSG00000142810,,2
7,34254791,34255897,+,ENSMUSG00000086631,Gm12784,1
7,34278251,34281416,+,ENSMUSG00000086631,Gm12784,2
7,34261372,34262365,-,ENSMUSG00000130314,,1
7,34282003,34283055,-,ENSMUSG00000123493,,1
7,34291899,34293550,-,ENSMUSG00000123493,,2
7,34295469,34296498,-,ENSMUSG00000123493,,3
7,34329942,34331288,+,ENSMUSG00000123536,,1
7,34336121,34337437,-,ENSMUSG00000108723,Gm44837,1
7,34351610,34352756,+,ENSMUSG00000132638,,1
7,34359081,34361003,+,ENSMUSG00000085923,Gm12781,1
7,34362008,34363536,+,ENSMUSG00000085923,Gm12781,2
7,34364538,34365261,-,ENSMUSG00000087127,Gm12756,1
7,34404200,34405307,+,ENSMUSG00000128877,,1
7,34446362,34447111,+,ENSMUSG00000128838,,1
7,34542003,34543139,+,ENSMUSG00000126871,,1
7,34545742,34546745,-,ENSMUSG00000138572,,1
7,34567914,34569488,+,ENSMUSG00000135748,,1
7,34642981,34643710,-,ENSMUSG00000077469,Gm25922,1
7,34651081,34653591,-,ENSMUSG00000125113,,1
7,34727623,34729028,-,ENSMUSG00000125148,,1
7,34750523,34751195,-,ENSMUSG00000108486,Gm44836,1
7,34755317,34756104,+,ENSMUSG00000108333,Gm45095,1
7,34755799,34757488,+,ENSMUSG00000120001,Gm57192,1
7,34756003,34757120,-,ENSMUSG00000108739,Gm45096,1
7,34758216,34759885,-,ENSMUSG00000108739,Gm45096,2
7,34764074,34764872,+,ENSMUSG00000130140,,1
7,34786115,34787098,+,ENSMUSG00000108657,Gm35611,1
7,34789236,34790725,+,ENSMUSG00000108657,Gm35611,2
7,34793339,34796456,+,ENSMUSG00000108657,Gm35611,3
7,34781035,34781704,+,ENSMUSG00002076307,Gm56361,1
7,34800947,34801665,+,ENSMUSG00002075600,Gm56362,1
7,34816703,34818221,-,ENSMUSG00000108624,Gm45091,1
7,34838260,34840553,+,ENSMUSG00000128834,,1
7,34841340,34842971,+,ENSMUSG00000128834,,2
7,34828515,34829651,-,ENSMUSG00000108575,Gm35665,1
7,34830164,34831000,-,ENSMUSG00000108575,Gm35665,2
7,34834171,34835694,-,ENSMUSG00000108575,Gm35665,3
7,34851657,34852618,-,ENSMUSG00000143237,,1
7,34856517,34858052,-,ENSMUSG00000143237,,2
7,34856261,34857183,+,ENSMUSG00000143314,,1
7,34861611,34862493,+,ENSMUSG00000143314,,2
7,34877604,34878410,+,ENSMUSG00000143269,,1
7,34916360,34917085,+,ENSMUSG00000088307,Gm24505,1
7,34931511,34932206,-,ENSMUSG00000141578,,1
7,34938073,34939639,+,ENSMUSG00000134302,,1
7,34994243,34995307,+,ENSMUSG00000134260,,1
7,35114885,35115683,-,ENSMUSG00000141406,,1
7,35254492,35256660,+,ENSMUSG00000097509,B230322F03Rik,1
7,35285307,35286687,-,ENSMUSG00000142355,,1
7,35461700,35462639,+,ENSMUSG00000126551,,1
7,35496999,35498009,+,ENSMUSG00000136922,,1
7,35498961,35499729,+,ENSMUSG00000136922,,2
7,35501718,35502752,+,ENSMUSG00000044997,E130304I02Rik,1
7,35537013,35539661,+,ENSMUSG00000044997,E130304I02Rik,2
7,35545341,35547527,+,ENSMUSG00000044997,E130304I02Rik,3
7,35556809,35557879,+,ENSMUSG00000044997,E130304I02Rik,4
7,35564644,35565473,+,ENSMUSG00000044997,E130304I02Rik,5
7,35584739,35585733,+,ENSMUSG00000044997,E130304I02Rik,6
7,35588106,35589094,+,ENSMUSG00000044997,E130304I02Rik,7
7,35591867,35592595,+,ENSMUSG00000044997,E130304I02Rik,8
7,35537526,35538414,-,ENSMUSG00000136846,,1
7,35552614,35554995,-,ENSMUSG00000136846,,2
7,35602377,35604472,+,ENSMUSG00000143235,,1
7,35618918,35619997,-,ENSMUSG00000128923,,1
7,35652723,35653439,-,ENSMUSG00000138209,,1
7,35658724,35659562,-,ENSMUSG00000138209,,2
7,35715802,35717200,+,ENSMUSG00000143093,,1
7,35722146,35723189,-,ENSMUSG00000132993,,1
7,35776265,35777863,+,ENSMUSG00000108711,Gm38991,1
7,35783536,35785238,+,ENSMUSG00000108711,Gm38991,2
7,35794982,35796011,+,ENSMUSG00000108711,Gm38991,3
7,35799601,35801070,+,ENSMUSG00000108711,Gm38991,4
7,35868477,35869363,-,ENSMUSG00000141203,,1
7,35887748,35888941,+,ENSMUSG00000137217,,1
7,35933371,35935201,+,ENSMUSG00000137217,,2
7,35961595,35962290,+,ENSMUSG00000137217,,3
7,36001640,36002340,+,ENSMUSG00002075020,Gm56387,1
7,36129736,36130425,+,ENSMUSG00002076566,Gm56388,1
7,36141408,36142156,-,ENSMUSG00000143568,,1
7,36239318,36241323,-,ENSMUSG00000129177,,1
7,36303392,36305029,-,ENSMUSG00000129177,,2
7,36325611,36326696,-,ENSMUSG00000129177,,3
7,36351668,36354285,-,ENSMUSG00000129177,,4
7,36356138,36356918,-,ENSMUSG00000129177,,5
7,36359398,36360465,-,ENSMUSG00000129177,,6
7,36382866,36383614,-,ENSMUSG00000129177,,7
7,36272101,36272820,+,ENSMUSG00000101965,Gm29129,1
7,36351439,36352995,+,ENSMUSG00000129255,,1
7,36358583,36359405,+,ENSMUSG00000129215,,1
7,36362544,36363647,+,ENSMUSG00000129215,,2
7,36395767,36397038,+,ENSMUSG00000129287,,1
7,36538624,36540745,+,ENSMUSG00000124750,,1
7,36582952,36583792,+,ENSMUSG00000141146,,1
7,36616115,36617151,+,ENSMUSG00000136766,,1
7,36618990,36620182,-,ENSMUSG00000129804,,1
7,36635157,36636153,+,ENSMUSG00000131552,,1
7,36644126,36644849,-,ENSMUSG00000128959,,1
7,36670568,36671412,+,ENSMUSG00000131861,,1
7,36678084,36678991,+,ENSMUSG00000131861,,2
7,36795611,36797298,+,ENSMUSG00000132642,,1
7,36811633,36812444,+,ENSMUSG00000132642,,2
7,36810237,36811133,-,ENSMUSG00000100616,Gm28076,1
7,36819118,36820319,-,ENSMUSG00000100616,Gm28076,2
7,36823105,36824323,-,ENSMUSG00000100616,Gm28076,3
7,36825446,36826458,-,ENSMUSG00000100616,Gm28076,4
7,36828970,36830135,-,ENSMUSG00000100616,Gm28076,5
7,36831481,36833245,-,ENSMUSG00000100616,Gm28076,6
7,36835177,36837482,-,ENSMUSG00000100616,Gm28076,7
7,36840589,36841702,+,ENSMUSG00000100905,Gm28075,1
7,36842944,36843739,+,ENSMUSG00000100905,Gm28075,2
7,36859401,36860357,+,ENSMUSG00000100905,Gm28075,3
7,36901726,36904284,-,ENSMUSG00000122047,,1
7,36908827,36909838,-,ENSMUSG00000122047,,2
7,36911942,36914717,-,ENSMUSG00000122047,,3
7,36907561,36908363,+,ENSMUSG00000122089,,1
7,37004268,37005218,+,ENSMUSG00000099715,Gm28077,1
7,37022621,37023586,+,ENSMUSG00000140640,,1
7,37024681,37025766,+,ENSMUSG00000140640,,2
7,37026696,37027432,+,ENSMUSG00000140640,,3
7,37065000,37066462,+,ENSMUSG00000143018,,1
7,37253483,37254570,+,ENSMUSG00000137166,,1
7,37327887,37328625,+,ENSMUSG00000127308,,1
7,37358480,37359327,-,ENSMUSG00000127270,,1
7,37370287,37372072,+,ENSMUSG00000093540,4930505M18Rik,1
7,37448576,37449351,-,ENSMUSG00000127379,,1
7,37474570,37477545,+,ENSMUSG00000137155,,1
7,37523367,37524072,-,ENSMUSG00000064591,Gm22302,1
7,37601438,37602431,-,ENSMUSG00000142645,,1
7,37634707,37635506,-,ENSMUSG00000142645,,2
7,37730357,37731206,-,ENSMUSG00000108726,Gm30684,1
7,37748376,37750014,-,ENSMUSG00000108726,Gm30684,2
7,37759610,37760334,-,ENSMUSG00000108726,Gm30684,3
7,37758822,37760513,+,ENSMUSG00000108334,Gm30771,1
7,37774554,37775860,+,ENSMUSG00000108334,Gm30771,2
7,37790583,37792335,+,ENSMUSG00000108334,Gm30771,3
7,37781137,37781966,-,ENSMUSG00000142618,,1
7,37787144,37789343,-,ENSMUSG00000142618,,2
7,37875739,37876396,-,ENSMUSG00000089230,Gm22203,1
7,37881688,37882916,-,ENSMUSG00000108332,D530033B14Rik,1
7,37931991,37933426,+,ENSMUSG00000141571,,1
7,37970556,37971443,+,ENSMUSG00000108749,Gm44767,1
7,38013055,38013778,+,ENSMUSG00000108749,Gm44767,2
7,38032631,38033254,+,ENSMUSG00000108749,Gm44767,3
7,38066299,38067925,+,ENSMUSG00000108749,Gm44767,4
7,38107765,38108497,+,ENSMUSG00000108749,Gm44767,5
7,38128861,38130800,+,ENSMUSG00000108749,Gm44767,6
7,38141363,38143126,+,ENSMUSG00000108749,Gm44767,7
7,38205670,38206538,+,ENSMUSG00000108749,Gm44767,8
7,38227942,38228848,+,ENSMUSG00000108749,Gm44767,9
7,38229668,38230377,+,ENSMUSG00000108749,Gm44767,10
7,38236824,38238230,+,ENSMUSG00000108749,Gm44767,11
7,38245478,38246241,+,ENSMUSG00000108749,Gm44767,12
7,38252460,38253249,+,ENSMUSG00000108749,Gm44767,13
7,38254269,38255284,+,ENSMUSG00000108749,Gm44767,14
7,38261505,38262375,+,ENSMUSG00000108749,Gm44767,15
7,38387830,38389236,+,ENSMUSG00000108749,Gm44767,16
7,38396411,38397171,+,ENSMUSG00000108749,Gm44767,17
7,38410718,38412156,+,ENSMUSG00000108749,Gm44767,18
7,38414522,38415942,+,ENSMUSG00000108749,Gm44767,19
7,38420277,38421088,+,ENSMUSG00000108749,Gm44767,20
7,38421965,38423063,+,ENSMUSG00000108749,Gm44767,21
7,38559176,38560265,+,ENSMUSG00000108749,Gm44767,22
7,37999739,38000799,-,ENSMUSG00000138419,,1
7,38011510,38012592,-,ENSMUSG00000138295,,1
7,38079473,38080179,+,ENSMUSG00000119433,Gm22638,1
7,38101480,38102493,-,ENSMUSG00000138226,,1
7,38147995,38150144,-,ENSMUSG00000138336,,1
7,38269665,38270682,-,ENSMUSG00000138378,,1
7,38312273,38312977,+,ENSMUSG00002076921,Gm56400,1
7,38462015,38464648,-,ENSMUSG00000138187,,1
7,38466877,38467902,-,ENSMUSG00000138187,,2
7,38468672,38469438,-,ENSMUSG00000138187,,3
7,38526788,38527495,+,ENSMUSG00000121746,,1
7,38533181,38535054,+,ENSMUSG00000121746,,2
7,38558839,38560602,+,ENSMUSG00000121746,,3
7,38577653,38578502,+,ENSMUSG00000121746,,4
7,38598127,38598852,+,ENSMUSG00000121746,,5
7,38632171,38632962,+,ENSMUSG00000121746,,6
7,38633730,38634605,+,ENSMUSG00000121746,,7
7,38663072,38663776,+,ENSMUSG00000121746,,8
7,38669448,38671412,+,ENSMUSG00000121746,,9
7,38674362,38675112,+,ENSMUSG00000121746,,10
7,38685556,38687257,+,ENSMUSG00000121746,,11
7,38698250,38699688,+,ENSMUSG00000121746,,12
7,38491762,38492468,+,ENSMUSG00000119867,Gm24797,1
7,38602933,38603648,-,ENSMUSG00000138262,,1
7,38605849,38606872,-,ENSMUSG00000138262,,2
7,38607642,38608408,-,ENSMUSG00000138262,,3
7,38627899,38628603,+,ENSMUSG00002076420,Gm56401,1
7,38806871,38807746,+,ENSMUSG00000139089,,1
7,38837534,38839823,+,ENSMUSG00000139089,,2
7,38854598,38855905,+,ENSMUSG00000139089,,3
7,38864507,38865946,+,ENSMUSG00000139089,,4
7,38903291,38904251,+,ENSMUSG00000139089,,5
7,38822963,38823979,-,ENSMUSG00000139130,,1
7,38871878,38872895,-,ENSMUSG00000139171,,1
7,38905662,38908813,-,ENSMUSG00000123121,,1
7,38911051,38912078,-,ENSMUSG00000123121,,2
7,38912848,38914189,-,ENSMUSG00000123121,,3
7,38967349,38969207,+,ENSMUSG00000126199,,1
7,38974686,38976650,+,ENSMUSG00000126199,,2
7,38979591,38980341,+,ENSMUSG00000126199,,3
7,38982829,38985011,+,ENSMUSG00000126199,,4
7,38990790,38992491,+,ENSMUSG00000126199,,5
7,39000261,39001614,+,ENSMUSG00000126199,,6
7,39003463,39004902,+,ENSMUSG00000126199,,7
7,39007305,39008727,+,ENSMUSG00000126199,,8
7,39036095,39036945,+,ENSMUSG00000126199,,9
7,38933100,38933804,+,ENSMUSG00002076176,Gm56402,1
7,39015100,39016117,-,ENSMUSG00000126237,,1
7,39080631,39081337,+,ENSMUSG00002075626,Gm56403,1
7,39094199,39095989,-,ENSMUSG00000121747,,1
7,39104837,39105702,-,ENSMUSG00000121747,,2
7,39098629,39100448,+,ENSMUSG00000121502,Zfp939,1
7,39116466,39117282,+,ENSMUSG00000121502,Zfp939,2
7,39121982,39124677,+,ENSMUSG00000121502,Zfp939,3
7,39126435,39127442,+,ENSMUSG00000121502,Zfp939,4
7,39127207,39128013,-,ENSMUSG00000131649,,1
7,39136491,39138284,+,ENSMUSG00000129001,,1
7,39145392,39148613,+,ENSMUSG00000129001,,2
7,39166338,39167704,-,ENSMUSG00000130283,,1
7,39167171,39168241,+,ENSMUSG00000139046,,1
7,39194123,39196247,+,ENSMUSG00000108621,Gm33989,1
7,39201622,39203521,+,ENSMUSG00000108621,Gm33989,2
7,39212826,39230313,+,ENSMUSG00000108621,Gm33989,3
7,39279516,39280226,+,ENSMUSG00000070236,Gm26327,1
7,39405309,39406053,+,ENSMUSG00000122199,,1
7,39414039,39415525,+,ENSMUSG00000122199,,2
7,39366494,39367234,-,ENSMUSG00000122239,,1
7,39437205,39439314,-,ENSMUSG00000109083,Gm44992,1
7,39440091,39441674,-,ENSMUSG00000109083,Gm44992,2
7,39444324,39445228,-,ENSMUSG00000109083,Gm44992,3
7,39446247,39447078,-,ENSMUSG00000109083,Gm44992,4
7,39518255,39519608,-,ENSMUSG00000109083,Gm44992,5
7,39520130,39522151,-,ENSMUSG00000109083,Gm44992,6
7,39552890,39553643,-,ENSMUSG00000109083,Gm44992,7
7,39559610,39560694,-,ENSMUSG00000109083,Gm44992,8
7,39573904,39574804,-,ENSMUSG00000109083,Gm44992,9
7,39445864,39446582,+,ENSMUSG00000143575,,1
7,39518328,39520097,+,ENSMUSG00000124044,,1
7,39550309,39551035,+,ENSMUSG00000128595,,1
7,39596085,39596829,+,ENSMUSG00000128310,,1
7,39638585,39639602,+,ENSMUSG00000127549,,1
7,39678921,39679634,-,ENSMUSG00000128024,,1
7,39917895,39919485,+,ENSMUSG00000101153,4933404I11Rik,1
7,39950769,39953418,+,ENSMUSG00000122158,,1
7,40021961,40023107,-,ENSMUSG00000100650,Gm28807,1
7,40121290,40122225,-,ENSMUSG00000137672,,1
7,40325537,40327081,+,ENSMUSG00000102004,4933402C06Rik,1
7,40327928,40328641,+,ENSMUSG00000102004,4933402C06Rik,2
7,40332178,40333401,+,ENSMUSG00000102004,4933402C06Rik,3
7,40339916,40341129,+,ENSMUSG00000102004,4933402C06Rik,4
7,40332145,40332941,-,ENSMUSG00000127141,,1
7,40352320,40353310,-,ENSMUSG00000127768,,1
7,40373022,40373874,-,ENSMUSG00000127768,,2
7,40467600,40469584,-,ENSMUSG00000100600,A230077H06Rik,1
7,40487152,40488512,-,ENSMUSG00000100600,A230077H06Rik,2
7,40498277,40501224,-,ENSMUSG00000100600,A230077H06Rik,3
7,40522371,40523983,-,ENSMUSG00000100600,A230077H06Rik,4
7,40524590,40525459,-,ENSMUSG00000100600,A230077H06Rik,5
7,40533601,40535509,+,ENSMUSG00000101643,Gm28307,1
7,40528782,40529462,+,ENSMUSG00000084473,Gm25784,1
7,40542767,40545041,+,ENSMUSG00000126628,,1
7,40648902,40649869,-,ENSMUSG00000108364,Gm38997,1
7,40661163,40661820,-,ENSMUSG00000108364,Gm38997,2
7,40696889,40698140,-,ENSMUSG00000108490,1700110I07Rik,1
7,40709730,40710514,-,ENSMUSG00000108490,1700110I07Rik,2
7,40731917,40732913,-,ENSMUSG00000108490,1700110I07Rik,3
7,40738300,40739061,-,ENSMUSG00000108490,1700110I07Rik,4
7,40761944,40763496,-,ENSMUSG00000108490,1700110I07Rik,5
7,40777625,40778587,-,ENSMUSG00000108490,1700110I07Rik,6
7,40830902,40831913,-,ENSMUSG00000108490,1700110I07Rik,7
7,40834523,40835812,-,ENSMUSG00000108490,1700110I07Rik,8
7,40851080,40852920,-,ENSMUSG00000108490,1700110I07Rik,9
7,40858371,40859132,-,ENSMUSG00000108490,1700110I07Rik,10
7,40880779,40881648,-,ENSMUSG00000108490,1700110I07Rik,11
7,40903212,40904266,-,ENSMUSG00000108490,1700110I07Rik,12
7,40924619,40925471,-,ENSMUSG00000108490,1700110I07Rik,13
7,40942178,40943945,-,ENSMUSG00000108490,1700110I07Rik,14
7,40726749,40727450,-,ENSMUSG00000108619,Gm44839,1
7,40744799,40745817,+,ENSMUSG00000126634,,1
7,40773138,40773968,+,ENSMUSG00000126674,,1
7,40866579,40869364,+,ENSMUSG00000121284,,1
7,40996556,40997219,+,ENSMUSG00000091864,Gm17102,1
7,40998954,40999671,+,ENSMUSG00000091864,Gm17102,2
7,41005063,41005799,+,ENSMUSG00000091864,Gm17102,3
7,41011130,41012165,+,ENSMUSG00000091864,Gm17102,4
7,41021137,41022091,+,ENSMUSG00000091864,Gm17102,5
7,41045971,41048192,+,ENSMUSG00000091864,Gm17102,6
7,41074048,41075419,+,ENSMUSG00000091864,Gm17102,7
7,41097562,41099041,+,ENSMUSG00000091864,Gm17102,8
7,41153417,41154295,+,ENSMUSG00000126707,,1
7,41317709,41318675,+,ENSMUSG00000121286,Vmn2r-ps54,1
7,41335884,41337516,+,ENSMUSG00000121286,Vmn2r-ps54,2
7,41343053,41344633,+,ENSMUSG00000121286,Vmn2r-ps54,3
7,41351100,41352031,+,ENSMUSG00000121286,Vmn2r-ps54,4
7,41374807,41376917,+,ENSMUSG00000121286,Vmn2r-ps54,5
7,42157912,42158877,+,ENSMUSG00000124003,,1
7,42210538,42211348,-,ENSMUSG00000108446,Gm44997,1
7,42254710,42255585,+,ENSMUSG00000139829,,1
7,42254280,42254989,-,ENSMUSG00002075211,Gm54949,1
7,42344941,42345659,+,ENSMUSG00000122242,,1
7,42348384,42350233,+,ENSMUSG00000122242,,2
7,42434180,42435080,+,ENSMUSG00000122242,,3
7,42400310,42401255,-,ENSMUSG00000122284,,1
7,42607475,42608184,+,ENSMUSG00002076157,Gm54974,1
7,42702185,42703030,-,ENSMUSG00000122019,,1
7,42745477,42747285,+,ENSMUSG00000107181,Gm17768,1
7,42853476,42854185,+,ENSMUSG00002075127,Gm54989,1
7,42869966,42871732,+,ENSMUSG00000074887,EU599041,1
7,42874836,42877042,+,ENSMUSG00000074887,EU599041,2
7,42882022,42883032,+,ENSMUSG00000074887,EU599041,3
7,42889627,42890727,+,ENSMUSG00000074887,EU599041,4
7,42901164,42902268,+,ENSMUSG00000074887,EU599041,5
7,42902871,42903918,+,ENSMUSG00000120477,Gm35588,1
7,42912411,42915372,+,ENSMUSG00000120477,Gm35588,2
7,42916797,42918976,+,ENSMUSG00000131825,,1
7,42928956,42929897,+,ENSMUSG00000135628,,1
7,42962717,42963928,+,ENSMUSG00000129098,,1
7,42989700,42990383,+,ENSMUSG00000122208,,1
7,43021182,43023176,-,ENSMUSG00000142630,,1
7,43023801,43024907,-,ENSMUSG00000142630,,2
7,43106621,43107293,+,ENSMUSG00000099210,Mir7051,1
7,43110615,43112764,-,ENSMUSG00000143157,,1
7,43185590,43186790,+,ENSMUSG00000127657,,1
7,43193304,43194420,+,ENSMUSG00000127704,,1
7,43210443,43211400,+,ENSMUSG00000108411,Gm44818,1
7,43319965,43320628,-,ENSMUSG00000108783,Gm36546,1
7,43344333,43345219,-,ENSMUSG00000097178,2310002F09Rik,1
7,43366461,43367888,-,ENSMUSG00000097178,2310002F09Rik,2
7,43394590,43397514,-,ENSMUSG00000097178,2310002F09Rik,3
7,43407102,43408308,-,ENSMUSG00000097178,2310002F09Rik,4
7,43428859,43430068,-,ENSMUSG00000097178,2310002F09Rik,5
7,43444057,43447702,-,ENSMUSG00000097178,2310002F09Rik,6
7,43470027,43470800,-,ENSMUSG00000140930,,1
7,43505210,43506337,-,ENSMUSG00000108781,Gm44707,1
7,43509080,43510372,+,ENSMUSG00000143785,,1
7,43563942,43564923,-,ENSMUSG00000131453,,1
7,43567010,43568728,-,ENSMUSG00000131453,,2
7,43567962,43568921,+,ENSMUSG00000121302,Klk2-ps,1
7,43569723,43571597,+,ENSMUSG00000121302,Klk2-ps,2
7,43569031,43569983,-,ENSMUSG00000131375,,1
7,43578175,43579135,+,ENSMUSG00000131557,,1
7,43587181,43588598,-,ENSMUSG00000108432,Gm44756,1
7,43594109,43595671,+,ENSMUSG00000121303,,1
7,43724975,43725780,+,ENSMUSG00000143996,,1
7,43870129,43871448,-,ENSMUSG00000121308,,1
7,43909291,43912444,+,ENSMUSG00000101166,Gm28496,1
7,43897214,43897904,+,ENSMUSG00000080352,Gm26247,1
7,43898976,43899665,+,ENSMUSG00000118729,Snord88c,1
7,43899259,43899948,+,ENSMUSG00000119643,Snord88a,1
7,43899574,43900266,+,ENSMUSG00000080683,Gm23991,1
7,43908929,43910001,-,ENSMUSG00000127232,,1
7,43917134,43918463,-,ENSMUSG00000137293,,1
7,43935279,43936083,+,ENSMUSG00000122588,,1
7,44012031,44013012,+,ENSMUSG00000108509,Gm44780,1
7,44024643,44025619,+,ENSMUSG00000138406,,1
7,44054396,44055456,-,ENSMUSG00000138307,,1
7,44091132,44091961,+,ENSMUSG00000134561,,1
7,44104526,44105400,-,ENSMUSG00000134521,,1
7,44119471,44120135,+,ENSMUSG00000098661,Mir7052,1
7,44122656,44124844,+,ENSMUSG00000108322,5430431A17Rik,1
7,44134214,44135899,+,ENSMUSG00000108322,5430431A17Rik,2
7,44153097,44153985,+,ENSMUSG00000108607,Gm44646,1
7,44187230,44187902,-,ENSMUSG00000099330,Mir7053,1
7,44229083,44230129,-,ENSMUSG00000109491,Gm15396,1
7,44238407,44239858,+,ENSMUSG00000137809,,1
7,44242697,44245603,-,ENSMUSG00000108832,Gm44832,1
7,44318787,44319862,+,ENSMUSG00000070574,2310016G11Rik,1
7,44326876,44327967,+,ENSMUSG00000070574,2310016G11Rik,2
7,44326841,44327794,-,ENSMUSG00000142660,,1
7,44335677,44337911,+,ENSMUSG00000142710,,1
7,44437639,44438588,-,ENSMUSG00000121843,,1
7,44439402,44440042,-,ENSMUSG00000121843,,2
7,44498823,44499495,+,ENSMUSG00000076051,Mir707,1
7,44502387,44504532,-,ENSMUSG00000120971,Gm57218,1
7,44504877,44505698,-,ENSMUSG00000122027,,1
7,44578420,44580247,+,ENSMUSG00000136080,,1
7,44623199,44624032,+,ENSMUSG00000109111,6530437J22Rik,1
7,44640073,44642381,+,ENSMUSG00000087138,Gm15545,1
7,44643107,44644325,+,ENSMUSG00000087138,Gm15545,2
7,44661550,44662211,-,ENSMUSG00000098839,Mir7054,1
7,44665659,44667372,-,ENSMUSG00000126431,,1
7,44717733,44719625,-,ENSMUSG00000131088,,1
7,44747276,44748051,+,ENSMUSG00000109947,Gm45669,1
7,44766669,44767496,-,ENSMUSG00000126659,,1
7,44770881,44771545,+,ENSMUSG00000065495,Mir150,1
7,44771829,44774496,+,ENSMUSG00000110279,Gm45552,1
7,44772149,44772835,-,ENSMUSG00000064767,Snord35b,1
7,44775470,44776159,-,ENSMUSG00000065818,Snord35a,1
7,44775725,44776394,-,ENSMUSG00000065878,Snord34,1
7,44775988,44776671,-,ENSMUSG00002076766,Snord33,1
7,44776042,44776715,-,ENSMUSG00000105913,Mir5121,1
7,44776506,44777188,-,ENSMUSG00000065219,Snord32a,1
7,44790063,44791023,+,ENSMUSG00000126601,,1
7,44778003,44779933,+,ENSMUSG00000126768,,1
7,44820634,44821614,-,ENSMUSG00000126810,,1
7,44822427,44823085,+,ENSMUSG00000106470,Mir7055,1
7,44840127,44840868,+,ENSMUSG00000126688,,1
7,44868092,44868924,-,ENSMUSG00000135893,,1
7,44903577,44904278,-,ENSMUSG00000088281,Gm23585,1
7,44950238,44951066,+,ENSMUSG00000143088,,1
7,45016500,45017679,+,ENSMUSG00000091510,Mtag2,1
7,45017301,45018428,+,ENSMUSG00000110070,Gm45619,1
7,45037655,45038408,+,ENSMUSG00002076924,Gm56109,1
7,45087978,45088977,-,ENSMUSG00000131051,,1
7,45107213,45107921,-,ENSMUSG00002076377,Gm56125,1
7,45109306,45111187,-,ENSMUSG00000137874,,1
7,45110168,45111374,+,ENSMUSG00000137911,,1
7,45169773,45171774,-,ENSMUSG00000121024,Gm57220,1
7,45184729,45185665,-,ENSMUSG00000137725,,1
7,45199507,45200711,-,ENSMUSG00000110144,Gm45564,1
7,45216913,45220916,-,ENSMUSG00000109644,0610005C13Rik,1
7,45221513,45224246,-,ENSMUSG00000109644,0610005C13Rik,2
7,45242196,45243096,-,ENSMUSG00000137684,,1
7,45244290,45245768,-,ENSMUSG00000137684,,2
7,45248477,45249298,+,ENSMUSG00000109632,Gm31479,1
7,45279788,45281519,-,ENSMUSG00000109998,Gm45437,1
7,45283152,45286862,-,ENSMUSG00000110357,A030001D20Rik,1
7,45287763,45288603,-,ENSMUSG00000110357,A030001D20Rik,2
7,45324711,45325813,+,ENSMUSG00000133501,,1
7,45394118,45394815,+,ENSMUSG00000109602,Gm31597,1
7,45399022,45400008,+,ENSMUSG00000109602,Gm31597,2
7,45421815,45422899,+,ENSMUSG00000109602,Gm31597,3
7,45424156,45425517,+,ENSMUSG00000109602,Gm31597,4
7,45479987,45480879,+,ENSMUSG00000110020,Gm45441,1
7,45483345,45486049,+,ENSMUSG00000110020,Gm45441,2
7,45524671,45525355,-,ENSMUSG00002075324,Gm56237,1
7,45566920,45568263,+,ENSMUSG00000131967,,1
7,45571264,45573339,-,ENSMUSG00000110208,Gm45442,1
7,45679256,45680545,+,ENSMUSG00000142696,,1
7,45699198,45700298,-,ENSMUSG00000143647,,1
7,45753995,45755031,+,ENSMUSG00000122448,,1
7,45779045,45780292,+,ENSMUSG00000110240,Gm45486,1
